Text,Label,SubLabel
અંગ્રેજોના દલાલો ને શુ ખબર હોય કે દેશભક્તિ શું હોય છે ફેંક મોદી,Hostile,Offensive 
અંગ્રેજોના મેથીપાક થી ધરાઇ ગયેલા અને બાદ માં એમના ચમચા બની ગયેલા લોકો જ્યારે દેશભક્તિ ની વાત કરે ત્યારે લોહી ઉકળી ઊઠે વાત છે ભગતળાઓની,Hostile,Defamation 
અંગ્રેજોની ભાગલા પાડો અને રાજ કરોની નિતી અપનાવી પાટીદાર આંદોલન તોડવા ગયેલી,Hostile,Offensive 
અંગ્રેજોની ભાગલા પાડો અને રાજ કરોની નિતી અપનાવી પાટીદાર આંદોલન તોડવા ગયેલી ભાજપને જડબાતોડ જવાબ મળ્યો છે,Hostile,Offensive 
અંગ્રેજોની ભાગલા પાડો અને રાજ કરોની નિતી અપનાવી પાટીદાર આંદોલન તોડવા ગયેલી ભાજપને જડબાતોડ જવાબ મળ્યો છે फेकूजी लौट आये,Hostile,Defamation 
અંજલિ ભાભી નો નવો કીરદાર નથી સારો જુનો કિર્દાર વધુ સારો હતો જેમ સિરિયલ આગળ વધતી જાય છે તેમ સિરિયલ મા કોમેડી વધવાને બદલે ઘટતુ જાય છે ટપુ નવા કરતા જુનો સારો હતો સોઢી નવા કરતા જુનો સારો હતો જેમ સિરિયલ આગળ વધતી જાય છે તેમ બધ,Hostile,Offensive 
અંજાર તાલુકાના મેઘપર બો અને આસપાસના મોટી વસ્તી વાળા વિસ્તારો થકી અંજારમાં ગુનાઓનું પ્રમાણ ખૂબ વધ્યું છે અલગ પોલીસ મથક માટે તમામ તૈયારીઓ કરી લેવામાં આવી છે હવે ગૃહ વિભાગ દરખાસ્ત મંજુર કરે તો લોકોની પીડા ઓછી થાય તેમ છે,Hostile,Defamation 
અંજાર શહેર નું ગંગા નાકા તળાવ આખે આખું પચાવી જવાયું સાંગ નદી નું પટ તો રાજકારણીઓ જ પચાવી ગયા મજા ની વાત તો ત્યાં થી ટેક્ષ ના નામે મીંડું વસૂલી,Hostile,Offensive 
"અંડર ક્રિકેટ વર્લ્ડકપ વિજેતા ટીમ ઇન્ડિયાને અને દેશનાં યંગસ્ટર્સને ખૂબ ખૂબ અભિનંદન ગુજરાતનાં યુવાનો પણ આવી જ રીતે વિધાનસભા ચૂંટણી ૨૦૨૨માં ભ્રષ્ટાચારી ભાજપના સુપડા સાફ કરીને ઈમાનદાર આમ આદમી પાર્ટીને ""ચૅમ્પિયન"" બનાવશે",Hostile,Defamation 
અંડર ગ્રાઉન્ડ ટનલ બનાવી ને ચાઈના ના બધા થાણા ઉડાવી દો ઠોકી નાખો ચાઈનાની,Hostile,Offensive 
અંડરવર્લ્ડ ડોન દાઉદ ઈબ્રાહિમનો ભત્રીજો ફરાર અમેરિકા ભારતને સોંપે તે પહેલાં જ સોહૈલ કાસકર દુબઈ થઈ પાકિસ્તાન પહોંચી ગયો,Hostile,Offensive 
અંડરવોટર ક્રાફ્ટની ખરીદી પાકિસ્તાનનું નવુ ષડયંત્ર હોઈ શકે નદી નાળાઓમાંથી આતંકી ઘૂષણખોરી કરે તેવી આશંકા,Hostile,Defamation 
અંત નજીક છે એટલે બસ હવે દેશભક્તિ જાગી છે આમને પહેલા રાજ્યભક્તિ કરોને ગુજરાત ના વિદ્યાર્થીઓને ન્યાય અપોને રેઢિયાળ તંત્ર માં રજડતું ગુજરાત,Hostile,Offensive 
અંત માં યુદ્ધ એજ કલ્યાણ,Hostile,Defamation 
અંતની શરૂઆત થઇ ગઇ છે ઘમંડ હવે તુટશે જય માતાજી,Hostile,Offensive 
અંતમાં અરવિંદકેજરીવાલ ખાલિસ્તાની આતંકવાદી ગુરપતવંત સિંહ પન્નુ વચ્ચે શું સાંઠગાંઠ છે,Hostile,Hate 
અંતમાં જર્મનીના શોષણ ભાગલા સાથે રોપાયા હતા તે જ રીતે ત્રીજા વિશ્વયુદ્ધના બીજ બીજા વિશ્વયુદ્ધના અંતે જેવી સંસ્થાઓના નામે રોપાયા છે પોલિટિકલ મિલિટરી ઈકોનોમિકલ વિશ્વ સંસ્થાઓ બીજું કાંઈ નહિ પણ દેશોનું ગ્રુપીઝમ છે જે ભ,Hostile,Offensive 
અંતમાં જર્મનીના શોષણ ભાગલા સાથે રોપાયા હતા તે જ રીતે ત્રીજા વિશ્વયુદ્ધના બીજ બીજા વિશ્વયુદ્ધના અંતે જેવી સંસ્થાઓના નામે રોપાયા છે પોલિટિકલ મિલિટરી ઈકોનોમિકલ વિશ્વ સંસ્થાઓ બીજું કાંઈ નહિ પણ દેશોનું ગ્રુપીઝમ છે જે ભવિષ્યના યુદ્ધ માટેની તૈયારીના,Hostile,Defamation 
અંતર્ગત રાજદ્રોહના ગુના નોંધવા પર નામ સુપ્રિમ કોર્ટ દ્વારા હાલ પુરતી રોક ખૂબ સરસ નિર્ણય અંગ્રેજોના કાયદાનો ઉપયોગ કરી પત્રકારો એક્ટીવીસ્ટ વિરોધીઓ બધાને ખૂબ દબાવાનો પ્રયાસ કર્યો છે તમામ સરકારોએ,Hostile,Offensive 
અંતર્ગત વડોદરા વોર્ડ નં અને માં આમ આદમી પાર્ટી વડોદરા ના જાંબાઝ કાર્યકર્તાઓ વોર્ડ પ્રમુખો શહેર પદાધિકારીઓ દ્વારા સદસ્ય જોડો અભિયાન ચલાવવામાં આવ્યું,Hostile,Defamation 
અંતિમ સફર દુનિયાની પ્રથમ તરતી હોટેલ હવે ઉત્તર કોરિયામાં લાવારિસ હાલતમાં સમુદ્રના મોજામાં ડગમગી જતી હતી એટલા માટે ફ્લોપ થઈ,Hostile,Hate
અંતે અમેરિકા આવ્યું યુક્રેનના પક્ષમાં અમેરિકા યુક્રેનને કરોડ ડોલરના ઘાતક હથિયારો આપશે યુક્રેનની સરહદ પર દેખાયા એરફોર્સના વિમાન,Hostile,Fake 
